datetime,date,hour,ward_id,ward_name,units_observed,bins_compromised,raccoon_confidence_level,average_unit_weight_kg,incidents_of_raccoon_human_standoff,avg_standoff_duration_sec,proximity_to_a_patio,complaints_logged
"January 13, 2024","January 13, 2024",5,13,Toronto Centre,4,3,1,6.68,0,0,0,1
"January 13, 2024","January 13, 2024",5,14,Toronto-Danforth,6,4,3.9,5.99,0,0,0,1
"January 13, 2024","January 13, 2024",5,15,Don Valley West,0,4,1.6,4.52,1,19,0,1
"January 13, 2024","January 13, 2024",5,16,Don Valley East,0,1,4.4,4.83,0,0,0,0
"January 13, 2024","January 13, 2024",5,17,Don Valley North,1,1,3.9,5.51,0,0,0,0
"January 13, 2024","January 13, 2024",5,18,Willowdale,1,2,4.5,4.63,0,0,0,0
"January 13, 2024","January 13, 2024",5,19,Beaches-East York,3,1,2.6,4.7,0,0,0,0
"January 13, 2024","January 13, 2024",5,20,Scarborough Southwest,3,2,1,4.43,1,10,0,1
"January 13, 2024","January 13, 2024",5,21,Scarborough Centre,4,3,4.7,6.54,1,25,0,1
"January 13, 2024","January 13, 2024",5,22,Scarborough-Agincourt,3,5,2.7,5.68,1,15,0,0
"January 13, 2024","January 13, 2024",5,23,Scarborough North,0,0,4.6,5.13,0,0,0,0
"January 13, 2024","January 13, 2024",5,24,Scarborough-Guildwood,4,1,1,4.86,0,0,0,0
"January 13, 2024","January 13, 2024",5,25,Scarborough-Rouge Park,1,0,2,4.63,0,0,0,1
"January 13, 2024","January 13, 2024",6,1,Etobicoke North,5,1,2.1,5.78,0,0,0,0
"January 13, 2024","January 13, 2024",6,2,Etobicoke Centre,0,2,2.6,5.73,0,0,0,0
"January 13, 2024","January 13, 2024",6,3,Etobicoke-Lakeshore,3,5,1.2,5.18,0,0,0,0
"January 13, 2024","January 13, 2024",6,4,Parkdale-High Park,5,6,1,5.75,0,0,0,1
"January 13, 2024","January 13, 2024",6,5,York South-Weston,0,0,2.1,5.02,1,19,0,1
"January 13, 2024","January 13, 2024",6,6,York Centre,7,1,1.9,5.71,0,0,0,0
"January 13, 2024","January 13, 2024",6,7,Humber River-Black Creek,0,1,1,4.05,1,13,0,0
"January 13, 2024","January 13, 2024",6,8,Eglinton-Lawrence,7,2,1.5,5.03,0,0,0,0
"January 13, 2024","January 13, 2024",6,9,Davenport,2,3,4.4,6.02,0,0,0,0
"January 13, 2024","January 13, 2024",6,10,Spadina-Fort York,1,2,8,5.73,0,0,0,0
"January 13, 2024","January 13, 2024",6,11,University-Rosedale,6,0,2.4,6.69,0,0,0,1
"January 13, 2024","January 13, 2024",6,12,Toronto-St. Paul's,1,0,2.2,5.3,1,17,0,1
"January 13, 2024","January 13, 2024",6,13,Toronto Centre,5,4,1.1,5.5,0,0,0,0
"January 13, 2024","January 13, 2024",6,14,Toronto-Danforth,5,1,1.7,6.53,0,0,0,0
"January 13, 2024","January 13, 2024",6,15,Don Valley West,5,3,3,5.16,0,0,0,0
"January 13, 2024","January 13, 2024",6,16,Don Valley East,0,2,3.6,5.07,1,10,0,0
"January 13, 2024","January 13, 2024",6,17,Don Valley North,5,2,6.1,6.36,2,22,0,0
"January 13, 2024","January 13, 2024",6,18,Willowdale,3,5,1,7.09,1,18,0,0
"January 13, 2024","January 13, 2024",6,19,Beaches-East York,5,4,2.9,5.71,2,10,0,0
"January 13, 2024","January 13, 2024",6,20,Scarborough Southwest,4,3,2.4,5.29,2,8,0,0
"January 13, 2024","January 13, 2024",6,21,Scarborough Centre,5,0,1.1,5.76,0,0,0,0
"January 13, 2024","January 13, 2024",6,22,Scarborough-Agincourt,2,3,1,6.59,0,0,0,0
"January 13, 2024","January 13, 2024",6,23,Scarborough North,4,4,5.4,5.39,0,0,0,0
"January 13, 2024","January 13, 2024",6,24,Scarborough-Guildwood,2,1,2,5.63,0,0,0,0
"January 13, 2024","January 13, 2024",6,25,Scarborough-Rouge Park,2,0,2.2,6.98,0,0,0,0
"January 13, 2024","January 13, 2024",7,1,Etobicoke North,2,2,2.5,5.26,0,0,0,0
"January 13, 2024","January 13, 2024",7,2,Etobicoke Centre,4,1,2.4,6.35,0,0,0,0
"January 13, 2024","January 13, 2024",7,3,Etobicoke-Lakeshore,0,1,1.2,5.2,0,0,0,0
"January 13, 2024","January 13, 2024",7,4,Parkdale-High Park,4,3,6.1,6.44,0,0,0,0
"January 13, 2024","January 13, 2024",7,5,York South-Weston,3,2,1,5.06,0,0,0,0
"January 13, 2024","January 13, 2024",7,6,York Centre,0,0,1,5.76,0,0,0,0
"January 13, 2024","January 13, 2024",7,7,Humber River-Black Creek,0,3,1,5.4,0,0,0,0
"January 13, 2024","January 13, 2024",7,8,Eglinton-Lawrence,4,5,2,6.45,0,0,0,0
"January 13, 2024","January 13, 2024",7,9,Davenport,3,0,4.1,5.91,0,0,0,0
"January 13, 2024","January 13, 2024",7,10,Spadina-Fort York,5,0,2.4,5.73,0,0,0,0
"January 13, 2024","January 13, 2024",7,11,University-Rosedale,5,1,2.6,5.86,0,0,0,0
"January 13, 2024","January 13, 2024",7,12,Toronto-St. Paul's,6,3,1,4.7,0,0,0,0
"January 13, 2024","January 13, 2024",7,13,Toronto Centre,2,1,2.2,5.64,0,0,0,0
"January 13, 2024","January 13, 2024",7,14,Toronto-Danforth,5,2,1,5.93,1,18,0,0
"January 13, 2024","January 13, 2024",7,15,Don Valley West,3,3,3.9,5.3,1,14,0,0
"January 13, 2024","January 13, 2024",7,16,Don Valley East,2,4,1.7,4.57,0,0,0,0
"January 13, 2024","January 13, 2024",7,17,Don Valley North,5,1,1,5.58,0,0,0,1
"January 13, 2024","January 13, 2024",7,18,Willowdale,3,1,2.6,5.85,0,0,0,0
"January 13, 2024","January 13, 2024",7,19,Beaches-East York,2,4,2.3,5.7,1,17,0,0
"January 13, 2024","January 13, 2024",7,20,Scarborough Southwest,7,4,2,5.55,0,0,0,0
"January 13, 2024","January 13, 2024",7,21,Scarborough Centre,5,3,1.2,5.26,0,0,0,0
"January 13, 2024","January 13, 2024",7,22,Scarborough-Agincourt,5,0,3.4,6.58,0,0,0,1
"January 13, 2024","January 13, 2024",7,23,Scarborough North,3,2,3.5,6.34,0,0,0,0
"January 13, 2024","January 13, 2024",7,24,Scarborough-Guildwood,1,2,1.9,6.33,1,15,0,0
"January 13, 2024","January 13, 2024",7,25,Scarborough-Rouge Park,1,0,1,5.65,1,16,0,0
"January 13, 2024","January 13, 2024",8,1,Etobicoke North,0,5,2.5,4.76,0,0,0,0
"January 13, 2024","January 13, 2024",8,2,Etobicoke Centre,0,3,1.6,4.88,0,0,0,0
"January 13, 2024","January 13, 2024",8,3,Etobicoke-Lakeshore,3,4,1,6.15,0,0,0,0
"January 13, 2024","January 13, 2024",8,4,Parkdale-High Park,5,5,1,5.58,1,17,0,0
"January 13, 2024","January 13, 2024",8,5,York South-Weston,0,2,1,6.66,0,0,0,0
"January 13, 2024","January 13, 2024",8,6,York Centre,2,1,1,4.93,0,0,0,0
"January 13, 2024","January 13, 2024",8,7,Humber River-Black Creek,2,3,3.6,7.01,0,0,0,1
"January 13, 2024","January 13, 2024",8,8,Eglinton-Lawrence,5,0,3.5,6.85,0,0,0,1
"January 13, 2024","January 13, 2024",8,9,Davenport,6,3,1,6.32,1,18,0,0
"January 13, 2024","January 13, 2024",8,10,Spadina-Fort York,4,3,2.9,5.96,1,5,0,0
"January 13, 2024","January 13, 2024",8,11,University-Rosedale,4,4,1.1,5.28,1,7,0,0
"January 13, 2024","January 13, 2024",8,12,Toronto-St. Paul's,5,2,4.2,5.94,0,0,0,0
"January 13, 2024","January 13, 2024",8,13,Toronto Centre,3,4,5,5.52,0,0,0,0
"January 13, 2024","January 13, 2024",8,14,Toronto-Danforth,5,5,2.5,6.68,1,14,0,0
"January 13, 2024","January 13, 2024",8,15,Don Valley West,1,2,3,6.52,0,0,0,0
"January 13, 2024","January 13, 2024",8,16,Don Valley East,1,3,3.4,5.65,0,0,0,0
"January 13, 2024","January 13, 2024",8,17,Don Valley North,3,1,2.7,5.49,0,0,0,0
"January 13, 2024","January 13, 2024",8,18,Willowdale,0,1,2.2,5.27,0,0,0,0
"January 13, 2024","January 13, 2024",8,19,Beaches-East York,5,3,4,5.56,0,0,0,0
"January 13, 2024","January 13, 2024",8,20,Scarborough Southwest,2,4,1,6,0,0,0,0
"January 13, 2024","January 13, 2024",8,21,Scarborough Centre,1,2,1,6.42,0,0,0,0
"January 13, 2024","January 13, 2024",8,22,Scarborough-Agincourt,2,0,3.1,5.49,0,0,0,0
"January 13, 2024","January 13, 2024",8,23,Scarborough North,4,3,1,5.09,0,0,0,0
"January 13, 2024","January 13, 2024",8,24,Scarborough-Guildwood,2,3,2.4,5.18,0,0,0,0
"January 13, 2024","January 13, 2024",8,25,Scarborough-Rouge Park,6,1,5.4,6.1,0,0,0,0
"January 13, 2024","January 13, 2024",9,1,Etobicoke North,2,1,1,5.45,0,0,0,0
"January 13, 2024","January 13, 2024",9,2,Etobicoke Centre,0,1,1,5.8,0,0,0,0
"January 13, 2024","January 13, 2024",9,3,Etobicoke-Lakeshore,3,0,4.2,5.7,0,0,0,1
"January 13, 2024","January 13, 2024",9,4,Parkdale-High Park,5,5,3.7,6.6,2,9,0,0
"January 13, 2024","January 13, 2024",9,5,York South-Weston,3,2,5.8,4.3,0,0,0,0
"January 13, 2024","January 13, 2024",9,6,York Centre,2,2,3.7,4.88,0,0,0,0
"January 13, 2024","January 13, 2024",9,7,Humber River-Black Creek,3,4,1,6.16,2,5,0,0
"January 13, 2024","January 13, 2024",9,8,Eglinton-Lawrence,3,4,5.7,6.13,0,0,0,0
"January 13, 2024","January 13, 2024",9,9,Davenport,2,1,1,5.58,0,0,0,1
"January 13, 2024","January 13, 2024",9,10,Spadina-Fort York,1,5,1,5.87,1,6,0,0
"January 13, 2024","January 13, 2024",9,11,University-Rosedale,6,2,2,6.35,1,20,0,1
"January 13, 2024","January 13, 2024",9,12,Toronto-St. Paul's,0,0,1.4,5.55,0,0,0,0
"January 13, 2024","January 13, 2024",9,13,Toronto Centre,3,1,1.6,6.27,0,0,0,0
"January 13, 2024","January 13, 2024",9,14,Toronto-Danforth,4,5,3.7,5.48,1,16,0,1
"January 13, 2024","January 13, 2024",9,15,Don Valley West,3,2,1.1,5.03,0,0,0,0
"January 13, 2024","January 13, 2024",9,16,Don Valley East,2,0,3,6.85,0,0,0,1
"January 13, 2024","January 13, 2024",9,17,Don Valley North,3,4,1.3,6.51,0,0,0,0
"January 13, 2024","January 13, 2024",9,18,Willowdale,1,2,3.7,5.69,0,0,0,0
"January 13, 2024","January 13, 2024",9,19,Beaches-East York,1,2,1.7,6.41,1,8,0,0
"January 13, 2024","January 13, 2024",9,20,Scarborough Southwest,3,3,1,4.07,0,0,0,1
"January 13, 2024","January 13, 2024",9,21,Scarborough Centre,2,2,3.3,5.45,0,0,0,0
"January 13, 2024","January 13, 2024",9,22,Scarborough-Agincourt,5,3,1,5.71,0,0,0,0
"January 13, 2024","January 13, 2024",9,23,Scarborough North,1,4,2.9,4.65,0,0,0,0
"January 13, 2024","January 13, 2024",9,24,Scarborough-Guildwood,3,1,6.2,7.07,1,21,0,0
"January 13, 2024","January 13, 2024",9,25,Scarborough-Rouge Park,2,0,3.7,5.37,1,15,0,0
"January 13, 2024","January 13, 2024",10,1,Etobicoke North,3,0,2,7.01,1,19,0,0
"January 13, 2024","January 13, 2024",10,2,Etobicoke Centre,3,2,1.1,5.8,1,12,0,0
"January 13, 2024","January 13, 2024",10,3,Etobicoke-Lakeshore,0,2,2.5,5.37,0,0,0,0
"January 13, 2024","January 13, 2024",10,4,Parkdale-High Park,6,2,6.3,6.73,2,14,0,0
"January 13, 2024","January 13, 2024",10,5,York South-Weston,1,3,1,6.02,1,24,0,0
"January 13, 2024","January 13, 2024",10,6,York Centre,4,0,6,4.76,0,0,0,0
"January 13, 2024","January 13, 2024",10,7,Humber River-Black Creek,3,1,1,4.34,0,0,0,1
"January 13, 2024","January 13, 2024",10,8,Eglinton-Lawrence,2,0,1,4.41,0,0,0,0
"January 13, 2024","January 13, 2024",10,9,Davenport,5,0,3.6,5.86,0,0,0,1
"January 13, 2024","January 13, 2024",10,10,Spadina-Fort York,7,5,4.1,5.88,0,0,0,0
"January 13, 2024","January 13, 2024",10,11,University-Rosedale,5,4,3.3,6.25,1,12,0,1
"January 13, 2024","January 13, 2024",10,12,Toronto-St. Paul's,2,0,1.5,6.03,0,0,0,1
"January 13, 2024","January 13, 2024",10,13,Toronto Centre,1,4,1.9,5.61,0,0,0,0
"January 13, 2024","January 13, 2024",10,14,Toronto-Danforth,3,4,3.9,6.59,0,0,0,1
"January 13, 2024","January 13, 2024",10,15,Don Valley West,2,1,5.9,5.66,0,0,0,0
"January 13, 2024","January 13, 2024",10,16,Don Valley East,2,6,2,6.34,0,0,0,0
"January 13, 2024","January 13, 2024",10,17,Don Valley North,2,3,3.2,6.77,0,0,0,0
"January 13, 2024","January 13, 2024",10,18,Willowdale,2,3,1,7,1,13,0,0
"January 13, 2024","January 13, 2024",10,19,Beaches-East York,3,2,1.2,5.58,0,0,0,0
"January 13, 2024","January 13, 2024",10,20,Scarborough Southwest,1,0,1.2,6.33,0,0,0,0
"January 13, 2024","January 13, 2024",10,21,Scarborough Centre,2,3,1,5.85,0,0,0,0
"January 13, 2024","January 13, 2024",10,22,Scarborough-Agincourt,0,0,1.2,5.78,0,0,0,0
"January 13, 2024","January 13, 2024",10,23,Scarborough North,3,3,2.6,4.64,0,0,0,0
"January 13, 2024","January 13, 2024",10,24,Scarborough-Guildwood,0,2,1.1,5.45,1,12,0,0
"January 13, 2024","January 13, 2024",10,25,Scarborough-Rouge Park,4,4,1,4.81,1,11,0,0
"January 13, 2024","January 13, 2024",11,1,Etobicoke North,7,0,1,5.59,1,15,0,0
"January 13, 2024","January 13, 2024",11,2,Etobicoke Centre,4,2,4.2,4.5,0,0,0,0
"January 13, 2024","January 13, 2024",11,3,Etobicoke-Lakeshore,0,4,1.7,6.18,0,0,0,0
"January 13, 2024","January 13, 2024",11,4,Parkdale-High Park,7,4,4.2,5.32,0,0,0,0
"January 13, 2024","January 13, 2024",11,5,York South-Weston,6,3,2.6,5.98,0,0,0,1
"January 13, 2024","January 13, 2024",11,6,York Centre,4,4,1,5.17,0,0,0,1
"January 13, 2024","January 13, 2024",11,7,Humber River-Black Creek,2,1,1,6.4,0,0,0,0
"January 13, 2024","January 13, 2024",11,8,Eglinton-Lawrence,4,5,1,5.47,0,0,0,1
"January 13, 2024","January 13, 2024",11,9,Davenport,3,2,2.8,5.36,0,0,0,0
"January 13, 2024","January 13, 2024",11,10,Spadina-Fort York,0,4,3.2,6.32,1,18,0,0
"January 13, 2024","January 13, 2024",11,11,University-Rosedale,6,1,3.1,5.65,1,10,0,0
"January 13, 2024","January 13, 2024",11,12,Toronto-St. Paul's,2,3,2.3,6.43,0,0,0,0
"January 13, 2024","January 13, 2024",11,13,Toronto Centre,2,2,1.6,4.61,0,0,0,0
"January 13, 2024","January 13, 2024",11,14,Toronto-Danforth,3,4,1.9,5.17,2,13,0,0
"January 13, 2024","January 13, 2024",11,15,Don Valley West,2,0,1,5.3,0,0,0,0
"January 13, 2024","January 13, 2024",11,16,Don Valley East,0,1,3.3,5.86,0,0,0,0
"January 13, 2024","January 13, 2024",11,17,Don Valley North,0,0,3.4,5.29,1,17,0,0
"January 13, 2024","January 13, 2024",11,18,Willowdale,4,0,1,5.58,0,0,0,0
"January 13, 2024","January 13, 2024",11,19,Beaches-East York,6,4,1.4,5.45,0,0,0,0
"January 13, 2024","January 13, 2024",11,20,Scarborough Southwest,2,1,5.2,6.43,0,0,0,0
"January 13, 2024","January 13, 2024",11,21,Scarborough Centre,0,3,3.7,5.86,0,0,0,1
"January 13, 2024","January 13, 2024",11,22,Scarborough-Agincourt,2,3,1.3,5.2,1,6,0,2
"January 13, 2024","January 13, 2024",11,23,Scarborough North,3,0,2.2,5.67,0,0,0,0
"January 13, 2024","January 13, 2024",11,24,Scarborough-Guildwood,9,3,3.1,5.33,0,0,0,0
"January 13, 2024","January 13, 2024",11,25,Scarborough-Rouge Park,4,1,3.6,5.84,1,16,0,0
"January 13, 2024","January 13, 2024",12,1,Etobicoke North,3,1,1.7,6.44,0,0,0,0
"January 13, 2024","January 13, 2024",12,2,Etobicoke Centre,1,2,1,6.21,0,0,0,0
"January 13, 2024","January 13, 2024",12,3,Etobicoke-Lakeshore,1,3,1.5,6.06,1,11,0,1
"January 13, 2024","January 13, 2024",12,4,Parkdale-High Park,6,1,2.6,5.8,1,14,0,0
"January 13, 2024","January 13, 2024",12,5,York South-Weston,2,3,3.2,5,0,0,0,0
"January 13, 2024","January 13, 2024",12,6,York Centre,2,1,1,6.1,0,0,0,0
"January 13, 2024","January 13, 2024",12,7,Humber River-Black Creek,2,0,1.8,5.49,0,0,0,1
"January 13, 2024","January 13, 2024",12,8,Eglinton-Lawrence,3,1,1.7,5.02,0,0,0,0
"January 13, 2024","January 13, 2024",12,9,Davenport,3,3,2.1,5.35,0,0,0,0
"January 13, 2024","January 13, 2024",12,10,Spadina-Fort York,4,2,4.4,6.08,0,0,0,0
"January 13, 2024","January 13, 2024",12,11,University-Rosedale,10,5,1.1,6.5,2,14,0,0
"January 13, 2024","January 13, 2024",12,12,Toronto-St. Paul's,3,0,2.1,5.2,0,0,0,0
"January 13, 2024","January 13, 2024",12,13,Toronto Centre,4,4,1.9,6.52,1,17,0,0
"January 13, 2024","January 13, 2024",12,14,Toronto-Danforth,3,6,4.5,6.67,0,0,0,0
"January 13, 2024","January 13, 2024",12,15,Don Valley West,0,1,2.8,4.62,1,8,0,0
"January 13, 2024","January 13, 2024",12,16,Don Valley East,1,2,1,6.34,1,18,0,0
"January 13, 2024","January 13, 2024",12,17,Don Valley North,3,2,3.6,5.81,0,0,0,0
"January 13, 2024","January 13, 2024",12,18,Willowdale,3,1,2.7,5.98,1,15,0,1
"January 13, 2024","January 13, 2024",12,19,Beaches-East York,0,5,4.9,5.45,2,14,0,0
"January 13, 2024","January 13, 2024",12,20,Scarborough Southwest,2,0,1,6.06,2,15,0,0
"January 13, 2024","January 13, 2024",12,21,Scarborough Centre,5,1,5.2,5.44,0,0,0,1
"January 13, 2024","January 13, 2024",12,22,Scarborough-Agincourt,1,1,1.5,5.77,1,17,0,0
"January 13, 2024","January 13, 2024",12,23,Scarborough North,2,1,1,5.18,0,0,0,0
"January 13, 2024","January 13, 2024",12,24,Scarborough-Guildwood,3,1,2.3,5.78,0,0,0,0
"January 13, 2024","January 13, 2024",12,25,Scarborough-Rouge Park,4,4,1,5.14,0,0,0,0
"January 13, 2024","January 13, 2024",13,1,Etobicoke North,1,4,3,4.77,0,0,0,0
"January 13, 2024","January 13, 2024",13,2,Etobicoke Centre,4,2,1,5.87,0,0,0,0
"January 13, 2024","January 13, 2024",13,3,Etobicoke-Lakeshore,4,4,3.2,5.83,1,17,0,0
"January 13, 2024","January 13, 2024",13,4,Parkdale-High Park,5,2,3.4,6.18,2,14,0,0
"January 13, 2024","January 13, 2024",13,5,York South-Weston,6,4,2.7,6.64,0,0,0,0
"January 13, 2024","January 13, 2024",13,6,York Centre,1,4,1.5,6.29,0,0,0,0
"January 13, 2024","January 13, 2024",13,7,Humber River-Black Creek,4,3,2.8,6.48,0,0,0,0
"January 13, 2024","January 13, 2024",13,8,Eglinton-Lawrence,0,2,4.6,4.49,0,0,0,0
"January 13, 2024","January 13, 2024",13,9,Davenport,2,6,1.5,6.32,0,0,0,0
"January 13, 2024","January 13, 2024",13,10,Spadina-Fort York,3,5,5.7,5.86,1,15,0,0
"January 13, 2024","January 13, 2024",13,11,University-Rosedale,7,3,2.1,5.84,0,0,0,0
"January 13, 2024","January 13, 2024",13,12,Toronto-St. Paul's,3,0,5.4,5.78,0,0,0,0
"January 13, 2024","January 13, 2024",13,13,Toronto Centre,6,3,3.1,5.88,1,20,0,0
"January 13, 2024","January 13, 2024",13,14,Toronto-Danforth,3,3,5.7,6.43,0,0,0,0
"January 13, 2024","January 13, 2024",13,15,Don Valley West,2,3,2.7,5.46,2,13,0,0
"January 13, 2024","January 13, 2024",13,16,Don Valley East,3,3,4.2,5.59,0,0,0,0
"January 13, 2024","January 13, 2024",13,17,Don Valley North,4,0,2.2,6.12,0,0,0,0
"January 13, 2024","January 13, 2024",13,18,Willowdale,3,0,1.5,4.56,0,0,0,0
"January 13, 2024","January 13, 2024",13,19,Beaches-East York,5,1,1,5.74,0,0,0,1
"January 13, 2024","January 13, 2024",13,20,Scarborough Southwest,1,3,5.6,5.44,0,0,0,1
"January 13, 2024","January 13, 2024",13,21,Scarborough Centre,4,0,3.4,5.85,1,12,0,0
"January 13, 2024","January 13, 2024",13,22,Scarborough-Agincourt,4,2,3.2,5.22,1,19,0,1
"January 13, 2024","January 13, 2024",13,23,Scarborough North,5,3,2.9,5.25,1,15,0,0
"January 13, 2024","January 13, 2024",13,24,Scarborough-Guildwood,0,2,2.9,6.1,1,14,0,0
"January 13, 2024","January 13, 2024",13,25,Scarborough-Rouge Park,1,4,1.8,6.42,0,0,0,0
"January 13, 2024","January 13, 2024",14,1,Etobicoke North,2,1,1.5,5.58,0,0,0,0
"January 13, 2024","January 13, 2024",14,2,Etobicoke Centre,3,6,1,4.86,0,0,0,1
"January 13, 2024","January 13, 2024",14,3,Etobicoke-Lakeshore,2,4,3.8,4.92,0,0,0,0
"January 13, 2024","January 13, 2024",14,4,Parkdale-High Park,7,7,2.8,5.34,1,25,0,1
"January 13, 2024","January 13, 2024",14,5,York South-Weston,4,3,3,5.62,1,7,0,0
"January 13, 2024","January 13, 2024",14,6,York Centre,1,0,1.8,5.87,2,15,0,0
"January 13, 2024","January 13, 2024",14,7,Humber River-Black Creek,0,5,4.1,5.75,1,14,0,0
"January 13, 2024","January 13, 2024",14,8,Eglinton-Lawrence,3,0,3.5,4.52,0,0,0,0
"January 13, 2024","January 13, 2024",14,9,Davenport,3,4,3.5,5.94,0,0,0,0
"January 13, 2024","January 13, 2024",14,10,Spadina-Fort York,4,4,1,5.44,1,11,0,0
"January 13, 2024","January 13, 2024",14,11,University-Rosedale,4,2,1.1,6.64,0,0,0,0
"January 13, 2024","January 13, 2024",14,12,Toronto-St. Paul's,3,3,2.5,5.67,0,0,0,0
"January 13, 2024","January 13, 2024",14,13,Toronto Centre,3,2,1.9,6.3,0,0,0,1
"January 13, 2024","January 13, 2024",14,14,Toronto-Danforth,0,3,1,5.56,0,0,0,0
"January 13, 2024","January 13, 2024",14,15,Don Valley West,4,1,1.9,5.96,1,15,0,0
"January 13, 2024","January 13, 2024",14,16,Don Valley East,1,3,3,6.55,0,0,0,0
"January 13, 2024","January 13, 2024",14,17,Don Valley North,3,0,1,5.65,0,0,0,0
"January 13, 2024","January 13, 2024",14,18,Willowdale,2,1,4.6,6.27,0,0,0,0
"January 13, 2024","January 13, 2024",14,19,Beaches-East York,3,3,3.2,6.69,0,0,0,0
"January 13, 2024","January 13, 2024",14,20,Scarborough Southwest,2,3,2.6,5.12,0,0,0,0
"January 13, 2024","January 13, 2024",14,21,Scarborough Centre,3,2,3,5.11,0,0,0,0
"January 13, 2024","January 13, 2024",14,22,Scarborough-Agincourt,5,3,2.5,5.77,0,0,0,0
"January 13, 2024","January 13, 2024",14,23,Scarborough North,1,1,1,5.58,0,0,0,0
"January 13, 2024","January 13, 2024",14,24,Scarborough-Guildwood,2,2,1.7,5.49,1,14,0,0
"January 13, 2024","January 13, 2024",14,25,Scarborough-Rouge Park,1,4,3.7,6.28,1,20,0,0
"January 13, 2024","January 13, 2024",15,1,Etobicoke North,4,0,3.5,5.6,0,0,0,0
"January 13, 2024","January 13, 2024",15,2,Etobicoke Centre,2,0,3.4,5.87,0,0,0,0
"January 13, 2024","January 13, 2024",15,3,Etobicoke-Lakeshore,7,4,4.9,5.75,0,0,0,0
"January 13, 2024","January 13, 2024",15,4,Parkdale-High Park,7,4,1.4,5.37,0,0,0,1
"January 13, 2024","January 13, 2024",15,5,York South-Weston,3,3,1,6.24,0,0,0,1
"January 13, 2024","January 13, 2024",15,6,York Centre,0,4,4,5.5,0,0,0,0
"January 13, 2024","January 13, 2024",15,7,Humber River-Black Creek,4,2,3.9,6.37,1,16,0,0
"January 13, 2024","January 13, 2024",15,8,Eglinton-Lawrence,1,2,1,5.93,0,0,0,0
"January 13, 2024","January 13, 2024",15,9,Davenport,5,3,1,6.01,0,0,0,1
"January 13, 2024","January 13, 2024",15,10,Spadina-Fort York,4,4,2,6.12,1,17,0,0
"January 13, 2024","January 13, 2024",15,11,University-Rosedale,4,1,5.8,5.28,1,29,0,1
"January 13, 2024","January 13, 2024",15,12,Toronto-St. Paul's,4,5,2.7,5.72,1,16,0,0
"January 13, 2024","January 13, 2024",15,13,Toronto Centre,3,0,2,5.66,1,12,0,0
"January 13, 2024","January 13, 2024",15,14,Toronto-Danforth,0,5,6.7,5.94,0,0,0,0
"January 13, 2024","January 13, 2024",15,15,Don Valley West,4,0,1.1,6.32,0,0,0,0
"January 13, 2024","January 13, 2024",15,16,Don Valley East,3,3,3.8,4.87,0,0,0,0
"January 13, 2024","January 13, 2024",15,17,Don Valley North,5,3,3,5.38,2,15,0,0
"January 13, 2024","January 13, 2024",15,18,Willowdale,3,2,1,5.94,1,16,0,0
"January 13, 2024","January 13, 2024",15,19,Beaches-East York,1,0,3.7,5,0,0,0,0
"January 13, 2024","January 13, 2024",15,20,Scarborough Southwest,3,0,1,6.5,0,0,0,0
